treatment,stage,dyad,player,expert_in,novice_in,round,object,position,kind,classif,accuracy,expert_dog,queried,answer_correct,answered,yes/no
paired,Game rounds,42404-27703,277030367725057,hound,terrier,16,A5.jpg,frame1,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,16,C11.jpg,frame2,C,C,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,16,D11.jpg,frame3,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,16,D4.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,16,A10.jpg,frame5,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,17,D10.jpg,frame1,D,D,1,False,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,17,A3.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,17,C10.jpg,frame3,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,17,D5.jpg,frame4,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,17,D8.jpg,frame5,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,17,D10.jpg,frame1,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,17,A3.jpg,frame2,A,A,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,17,C10.jpg,frame3,C,C,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,17,D5.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,17,D8.jpg,frame5,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,18,C1.jpg,frame1,C,C,1,False,2.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,18,C10.jpg,frame2,C,A,0,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,18,B6.jpg,frame3,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,18,B7.jpg,frame4,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,18,D1.jpg,frame5,D,D,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,18,C1.jpg,frame1,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,18,C10.jpg,frame2,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,18,B6.jpg,frame3,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,18,B7.jpg,frame4,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,18,D1.jpg,frame5,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,19,C3.jpg,frame1,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,19,C1.jpg,frame2,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,19,A12.jpg,frame3,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,19,D4.jpg,frame4,D,D,1,False,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,19,A9.jpg,frame5,A,A,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,19,C3.jpg,frame1,C,C,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,19,C1.jpg,frame2,C,C,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,19,A12.jpg,frame3,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,19,D4.jpg,frame4,D,B,0,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,19,A9.jpg,frame5,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,20,C1.jpg,frame1,C,C,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,20,A9.jpg,frame2,A,A,1,False,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,20,A8.jpg,frame3,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,20,C2.jpg,frame4,C,C,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,20,B8.jpg,frame5,B,B,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,20,C1.jpg,frame1,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,20,A9.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,20,A8.jpg,frame3,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,20,C2.jpg,frame4,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,20,B8.jpg,frame5,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,21,B1.jpg,frame1,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,21,B8.jpg,frame2,B,B,1,False,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,21,B11.jpg,frame3,B,B,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,21,A7.jpg,frame4,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,21,C4.jpg,frame5,C,C,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,21,B1.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,21,B8.jpg,frame2,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,21,B11.jpg,frame3,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,21,A7.jpg,frame4,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,21,C4.jpg,frame5,C,C,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,22,B8.jpg,frame1,B,B,1,False,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,22,A11.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,22,B4.jpg,frame3,B,B,1,False,1.0,0.0,1.0,0.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,22,D7.jpg,frame4,D,D,1,False,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,22,C8.jpg,frame5,C,C,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,22,B8.jpg,frame1,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,22,A11.jpg,frame2,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,22,B4.jpg,frame3,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,22,D7.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,22,C8.jpg,frame5,C,C,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,23,A3.jpg,frame1,A,A,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,23,C9.jpg,frame2,C,C,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,23,D6.jpg,frame3,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,23,A4.jpg,frame4,A,A,1,False,1.0,0.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,23,A8.jpg,frame5,A,A,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,23,A3.jpg,frame1,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,23,C9.jpg,frame2,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,23,D6.jpg,frame3,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,23,A4.jpg,frame4,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,23,A8.jpg,frame5,A,A,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,24,D9.jpg,frame1,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,24,B10.jpg,frame2,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,24,D5.jpg,frame3,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,24,D4.jpg,frame4,D,D,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,24,C9.jpg,frame5,C,C,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,24,D9.jpg,frame1,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,24,B10.jpg,frame2,B,B,1,False,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,24,D5.jpg,frame3,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,24,D4.jpg,frame4,D,D,1,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,42404690668940,terrier,hound,24,C9.jpg,frame5,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,25,C12.jpg,frame1,C,C,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,25,A5.jpg,frame2,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,25,A10.jpg,frame3,A,A,1,True,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,25,B10.jpg,frame4,B,B,1,False,,,,
paired,Game rounds,42404-27703,42404690668940,terrier,hound,25,C8.jpg,frame5,C,C,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,25,C12.jpg,frame1,C,A,0,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,25,A5.jpg,frame2,A,C,0,False,1.0,1.0,1.0,1.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,25,A10.jpg,frame3,A,A,1,False,1.0,1.0,1.0,0.0
paired,Game rounds,42404-27703,277030367725057,hound,terrier,25,B10.jpg,frame4,B,B,1,True,,,,
paired,Game rounds,42404-27703,277030367725057,hound,terrier,25,C8.jpg,frame5,C,C,1,False,1.0,1.0,1.0,1.0
paired,Training rounds,15349-95103,153498218008918,hound,terrier,1,B9.jpg,frame1,B,D,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,1,B2.jpg,frame2,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,1,D9.jpg,frame3,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,1,D3.jpg,frame4,D,B,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,1,D8.jpg,frame5,D,D,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,2,A8.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,2,A12.jpg,frame2,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,2,C7.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,2,A10.jpg,frame4,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,2,C9.jpg,frame5,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,3,A6.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,3,A4.jpg,frame2,A,C,0,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,3,A5.jpg,frame3,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,3,C3.jpg,frame4,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,3,A1.jpg,frame5,A,C,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,3,B2.jpg,frame1,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,3,D4.jpg,frame2,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,3,B10.jpg,frame3,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,3,B8.jpg,frame4,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,3,D6.jpg,frame5,D,D,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,4,A1.jpg,frame1,A,C,0,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,4,C8.jpg,frame2,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,4,A5.jpg,frame3,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,4,C10.jpg,frame4,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,4,C7.jpg,frame5,C,C,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,4,D9.jpg,frame1,D,B,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,4,D7.jpg,frame2,D,Nada,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,4,D5.jpg,frame3,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,4,D3.jpg,frame4,D,B,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,4,B9.jpg,frame5,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,5,D1.jpg,frame1,D,B,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,5,B5.jpg,frame2,B,D,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,5,D8.jpg,frame3,D,B,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,5,D11.jpg,frame4,D,B,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,5,B2.jpg,frame5,B,D,0,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,5,A12.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,5,C12.jpg,frame2,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,5,C3.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,5,C2.jpg,frame4,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,5,A4.jpg,frame5,A,A,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,6,B2.jpg,frame1,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,6,B6.jpg,frame2,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,6,D10.jpg,frame3,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,6,D7.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,6,B10.jpg,frame5,B,B,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,6,A8.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,6,A3.jpg,frame2,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,6,C11.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,6,C12.jpg,frame4,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,6,A6.jpg,frame5,A,A,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,7,D11.jpg,frame1,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,7,B2.jpg,frame2,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,7,B1.jpg,frame3,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,7,D5.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,7,B10.jpg,frame5,B,B,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,7,A5.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,7,C9.jpg,frame2,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,7,C6.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,7,C11.jpg,frame4,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,7,C7.jpg,frame5,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,8,C11.jpg,frame1,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,8,A2.jpg,frame2,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,8,A6.jpg,frame3,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,8,A3.jpg,frame4,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,8,C7.jpg,frame5,C,C,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,8,D7.jpg,frame1,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,8,B2.jpg,frame2,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,8,D1.jpg,frame3,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,8,D11.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,8,D10.jpg,frame5,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,9,D9.jpg,frame1,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,9,B8.jpg,frame2,B,D,0,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,9,B12.jpg,frame3,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,9,D8.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,9,B3.jpg,frame5,B,B,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,9,C4.jpg,frame1,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,9,C11.jpg,frame2,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,9,C8.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,9,A12.jpg,frame4,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,9,A11.jpg,frame5,A,A,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,10,B11.jpg,frame1,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,10,B1.jpg,frame2,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,10,B10.jpg,frame3,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,10,D8.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,10,B9.jpg,frame5,B,B,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,10,A4.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,10,A3.jpg,frame2,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,10,C10.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,10,C3.jpg,frame4,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,10,C4.jpg,frame5,C,C,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,11,D4.jpg,frame1,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,11,B5.jpg,frame2,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,11,D11.jpg,frame3,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,11,D3.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,11,B1.jpg,frame5,B,B,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,11,A2.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,11,C10.jpg,frame2,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,11,C9.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,11,A7.jpg,frame4,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,11,A5.jpg,frame5,A,A,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,12,B3.jpg,frame1,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,12,B4.jpg,frame2,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,12,D12.jpg,frame3,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,12,D6.jpg,frame4,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,12,B5.jpg,frame5,B,B,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,12,A4.jpg,frame1,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,12,C11.jpg,frame2,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,12,C6.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,12,A7.jpg,frame4,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,12,A3.jpg,frame5,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,13,C11.jpg,frame1,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,13,A12.jpg,frame2,A,A,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,13,C12.jpg,frame3,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,13,C2.jpg,frame4,C,C,1,True,,,,
paired,Training rounds,15349-95103,951034904396380,terrier,hound,13,A8.jpg,frame5,A,A,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,13,D5.jpg,frame1,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,13,D4.jpg,frame2,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,13,D1.jpg,frame3,D,D,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,13,B11.jpg,frame4,B,B,1,True,,,,
paired,Training rounds,15349-95103,153498218008918,hound,terrier,13,B8.jpg,frame5,B,B,1,True,,,,
